params,rez_1,rez_0,proc
"(1, 4, 10)",25,29,0.5370370370370371
"(1, 4, 11)",29,27,0.48214285714285715
"(1, 5, 7)",23,25,0.5208333333333334
"(1, 5, 9)",30,29,0.4915254237288136
"(1, 5, 10)",22,16,0.42105263157894735
"(1, 7, 10)",20,23,0.5348837209302325
"(1, 7, 11)",17,24,0.5853658536585366
"(1, 9, 10)",25,33,0.5689655172413793
"(1, 10, 11)",16,27,0.627906976744186
"(2, 3, 4)",13,23,0.6388888888888888
"(2, 3, 10)",11,17,0.6071428571428571
"(2, 4, 9)",24,33,0.5789473684210527
"(2, 4, 10)",15,22,0.5945945945945946
"(2, 4, 11)",18,29,0.6170212765957447
"(2, 5, 10)",9,17,0.6538461538461539
"(2, 5, 11)",16,21,0.5675675675675675
"(2, 7, 10)",8,11,0.5789473684210527
"(2, 7, 11)",8,14,0.6363636363636364
"(2, 9, 10)",13,20,0.6060606060606061
"(2, 10, 11)",10,23,0.696969696969697
"(2, 11, 13)",14,13,0.48148148148148145
"(3, 4, 5)",19,27,0.5869565217391305
"(3, 4, 10)",22,22,0.5
"(3, 4, 12)",24,23,0.48936170212765956
"(3, 5, 10)",22,23,0.5111111111111111
"(3, 10, 12)",23,13,0.3611111111111111
"(4, 5, 7)",18,24,0.5714285714285714
"(4, 5, 9)",29,35,0.546875
"(4, 5, 10)",23,31,0.5740740740740741
"(4, 5, 11)",20,26,0.5652173913043478
"(4, 7, 10)",21,27,0.5625
"(4, 7, 11)",17,17,0.5
"(4, 9, 10)",29,39,0.5735294117647058
"(4, 9, 12)",35,45,0.5625
"(4, 10, 11)",24,27,0.5294117647058824
"(4, 10, 13)",26,26,0.5
"(4, 11, 13)",32,24,0.42857142857142855
"(5, 7, 10)",22,24,0.5217391304347826
"(5, 9, 10)",21,29,0.58
"(5, 9, 12)",30,47,0.6103896103896104
"(5, 10, 11)",17,19,0.5277777777777778
"(5, 10, 12)",22,25,0.5319148936170213
"(5, 10, 13)",24,10,0.29411764705882354
"(7, 10, 11)",21,19,0.475
"(7, 10, 13)",26,19,0.4222222222222222
"(7, 11, 13)",17,17,0.5
"(9, 10, 12)",29,36,0.5538461538461539
"(10, 11, 13)",27,19,0.41304347826086957
"(0, 1, 2, 9)",6,4,0.4
"(0, 1, 2, 10)",3,6,0.6666666666666666
"(0, 1, 3, 5)",6,9,0.6
"(0, 1, 4, 9)",8,5,0.38461538461538464
"(0, 1, 4, 10)",6,8,0.5714285714285714
"(0, 1, 5, 7)",8,11,0.5789473684210527
"(0, 1, 5, 9)",7,8,0.5333333333333333
"(0, 1, 5, 10)",7,6,0.46153846153846156
"(0, 1, 7, 13)",6,7,0.5384615384615384
"(0, 1, 9, 10)",11,12,0.5217391304347826
"(0, 1, 10, 12)",10,6,0.375
"(0, 2, 4, 9)",10,13,0.5652173913043478
"(0, 2, 4, 10)",7,7,0.5
"(0, 2, 5, 9)",5,14,0.7368421052631579
"(0, 2, 5, 10)",3,8,0.7272727272727273
"(0, 2, 9, 10)",5,9,0.6428571428571429
"(0, 2, 10, 12)",5,7,0.5833333333333334
"(0, 4, 5, 9)",9,11,0.55
"(0, 4, 5, 10)",7,7,0.5
"(0, 4, 9, 10)",8,13,0.6190476190476191
"(0, 4, 9, 12)",11,13,0.5416666666666666
"(0, 4, 10, 12)",7,11,0.6111111111111112
"(0, 5, 7, 13)",11,8,0.42105263157894735
"(0, 5, 9, 10)",9,11,0.55
"(0, 5, 9, 12)",10,19,0.6551724137931034
"(0, 5, 10, 12)",10,10,0.5
"(0, 9, 10, 12)",12,17,0.5862068965517241
"(1, 2, 3, 4)",2,5,0.7142857142857143
"(1, 2, 3, 5)",5,7,0.5833333333333334
"(1, 2, 3, 10)",5,4,0.4444444444444444
"(1, 2, 3, 12)",8,6,0.42857142857142855
"(1, 2, 4, 9)",5,8,0.6153846153846154
"(1, 2, 4, 10)",4,5,0.5555555555555556
"(1, 2, 4, 11)",4,6,0.6
"(1, 2, 5, 7)",5,8,0.6153846153846154
"(1, 2, 5, 9)",8,6,0.42857142857142855
"(1, 2, 5, 10)",3,3,0.5
"(1, 2, 5, 11)",9,9,0.5
"(1, 2, 7, 10)",3,3,0.5
"(1, 2, 7, 11)",5,3,0.375
"(1, 2, 9, 10)",6,5,0.45454545454545453
"(1, 2, 10, 11)",3,8,0.7272727272727273
"(1, 2, 11, 13)",4,5,0.5555555555555556
"(1, 3, 4, 5)",5,5,0.5
"(1, 3, 4, 10)",8,8,0.5
"(1, 3, 4, 12)",11,9,0.45
"(1, 3, 5, 10)",6,7,0.5384615384615384
"(1, 3, 5, 12)",10,9,0.47368421052631576
"(1, 3, 5, 13)",5,6,0.5454545454545454
"(1, 3, 10, 12)",10,6,0.375
"(1, 4, 5, 7)",9,5,0.35714285714285715
"(1, 4, 5, 9)",9,7,0.4375
"(1, 4, 5, 10)",11,7,0.3888888888888889
"(1, 4, 5, 11)",8,7,0.4666666666666667
"(1, 4, 7, 10)",8,7,0.4666666666666667
"(1, 4, 7, 11)",7,4,0.36363636363636365
"(1, 4, 9, 10)",6,11,0.6470588235294118
"(1, 4, 9, 12)",10,12,0.5454545454545454
"(1, 4, 10, 11)",2,9,0.8181818181818182
"(1, 4, 10, 12)",11,10,0.47619047619047616
"(1, 4, 10, 13)",6,5,0.45454545454545453
"(1, 4, 11, 13)",8,4,0.3333333333333333
"(1, 5, 7, 10)",12,7,0.3684210526315789
"(1, 5, 7, 11)",7,8,0.5333333333333333
"(1, 5, 7, 13)",9,6,0.4
"(1, 5, 9, 10)",9,9,0.5
"(1, 5, 9, 12)",14,14,0.5
"(1, 5, 10, 11)",7,5,0.4166666666666667
"(1, 5, 10, 12)",9,6,0.4
"(1, 5, 10, 13)",8,2,0.2
"(1, 7, 10, 11)",6,7,0.5384615384615384
"(1, 7, 10, 13)",10,3,0.23076923076923078
"(1, 7, 11, 13)",6,5,0.45454545454545453
"(1, 9, 10, 12)",11,13,0.5416666666666666
"(1, 10, 11, 13)",11,5,0.3125
"(2, 3, 4, 5)",3,7,0.7
"(2, 3, 4, 10)",4,4,0.5
"(2, 3, 4, 12)",7,6,0.46153846153846156
"(2, 3, 5, 10)",5,7,0.5833333333333334
"(2, 3, 10, 12)",4,2,0.3333333333333333
"(2, 4, 5, 7)",4,7,0.6363636363636364
"(2, 4, 5, 9)",9,12,0.5714285714285714
"(2, 4, 5, 10)",4,8,0.6666666666666666
"(2, 4, 5, 11)",3,6,0.6666666666666666
"(2, 4, 7, 10)",5,7,0.5833333333333334
"(2, 4, 7, 11)",3,5,0.625
"(2, 4, 9, 10)",5,8,0.6153846153846154
"(2, 4, 9, 12)",12,11,0.4782608695652174
"(2, 4, 10, 11)",6,11,0.6470588235294118
"(2, 4, 10, 12)",9,5,0.35714285714285715
"(2, 4, 10, 13)",5,5,0.5
"(2, 4, 11, 13)",4,4,0.5
"(2, 5, 7, 10)",2,6,0.75
"(2, 5, 7, 11)",3,5,0.625
"(2, 5, 9, 10)",4,5,0.5555555555555556
"(2, 5, 9, 12)",8,10,0.5555555555555556
"(2, 5, 10, 11)",3,8,0.7272727272727273
"(2, 5, 10, 12)",4,6,0.6
"(2, 5, 10, 13)",3,1,0.25
"(2, 5, 11, 13)",3,1,0.25
"(2, 7, 10, 11)",2,5,0.7142857142857143
"(2, 7, 10, 13)",5,3,0.375
"(2, 7, 11, 13)",2,1,0.3333333333333333
"(2, 9, 10, 12)",5,5,0.5
"(2, 10, 11, 13)",4,3,0.42857142857142855
"(3, 4, 5, 10)",8,12,0.6
"(3, 4, 5, 12)",3,4,0.5714285714285714
"(3, 4, 10, 12)",8,5,0.38461538461538464
"(3, 5, 10, 12)",11,8,0.42105263157894735
"(4, 5, 7, 10)",9,9,0.5
"(4, 5, 7, 11)",6,7,0.5384615384615384
"(4, 5, 7, 13)",10,7,0.4117647058823529
"(4, 5, 9, 10)",10,17,0.6296296296296297
"(4, 5, 9, 12)",13,18,0.5806451612903226
"(4, 5, 10, 11)",7,8,0.5333333333333333
"(4, 5, 10, 12)",7,10,0.5882352941176471
"(4, 5, 10, 13)",9,7,0.4375
"(4, 5, 11, 13)",2,5,0.7142857142857143
"(4, 7, 10, 11)",9,6,0.4
"(4, 7, 10, 13)",15,12,0.4444444444444444
"(4, 7, 11, 13)",6,4,0.4
"(4, 9, 10, 12)",16,13,0.4482758620689655
"(4, 10, 11, 13)",12,9,0.42857142857142855
"(4, 10, 12, 13)",7,8,0.5333333333333333
"(5, 7, 10, 11)",7,7,0.5
"(5, 7, 10, 13)",11,4,0.26666666666666666
"(5, 7, 11, 13)",4,6,0.6
"(5, 9, 10, 12)",10,16,0.6153846153846154
"(5, 10, 11, 13)",10,2,0.16666666666666666
"(5, 10, 12, 13)",6,1,0.14285714285714285
"(7, 10, 11, 13)",13,6,0.3157894736842105
"(0, 1, 2, 4, 9)",3,2,0.4
"(0, 1, 2, 4, 10)",3,2,0.4
"(0, 1, 2, 5, 9)",2,1,0.3333333333333333
"(0, 1, 2, 5, 10)",1,2,0.6666666666666666
"(0, 1, 2, 9, 10)",2,2,0.5
"(0, 1, 2, 9, 12)",4,1,0.2
"(0, 1, 2, 10, 12)",3,2,0.4
"(0, 1, 4, 5, 9)",3,1,0.25
"(0, 1, 4, 5, 10)",2,0,0.0
"(0, 1, 4, 9, 10)",2,3,0.6
"(0, 1, 4, 9, 12)",6,2,0.25
"(0, 1, 4, 10, 12)",4,3,0.42857142857142855
"(0, 1, 5, 7, 13)",4,2,0.3333333333333333
"(0, 1, 5, 9, 10)",4,3,0.42857142857142855
"(0, 1, 5, 9, 12)",5,3,0.375
"(0, 1, 5, 10, 12)",4,3,0.42857142857142855
"(0, 1, 9, 10, 12)",6,5,0.45454545454545453
"(0, 2, 4, 5, 9)",5,7,0.5833333333333334
"(0, 2, 4, 5, 10)",3,4,0.5714285714285714
"(0, 2, 4, 9, 10)",3,4,0.5714285714285714
"(0, 2, 4, 9, 12)",4,4,0.5
"(0, 2, 4, 10, 12)",3,4,0.5714285714285714
"(0, 2, 5, 9, 10)",3,4,0.5714285714285714
"(0, 2, 5, 9, 12)",3,4,0.5714285714285714
"(0, 2, 5, 10, 12)",1,3,0.75
"(0, 2, 9, 10, 12)",2,3,0.6
"(0, 4, 5, 9, 10)",5,4,0.4444444444444444
"(0, 4, 5, 9, 12)",4,5,0.5555555555555556
"(0, 4, 5, 10, 12)",4,2,0.3333333333333333
"(0, 4, 9, 10, 12)",4,5,0.5555555555555556
"(0, 5, 9, 10, 12)",5,7,0.5833333333333334
"(1, 2, 3, 4, 5)",1,1,0.5
"(1, 2, 3, 4, 10)",1,0,0.0
"(1, 2, 3, 4, 12)",2,1,0.3333333333333333
"(1, 2, 3, 5, 10)",1,2,0.6666666666666666
"(1, 2, 3, 5, 12)",4,1,0.2
"(1, 2, 3, 10, 12)",2,0,0.0
"(1, 2, 4, 5, 7)",2,1,0.3333333333333333
"(1, 2, 4, 5, 9)",2,3,0.6
"(1, 2, 4, 5, 10)",1,0,0.0
"(1, 2, 4, 5, 11)",1,1,0.5
"(1, 2, 4, 7, 10)",2,2,0.5
"(1, 2, 4, 7, 11)",1,1,0.5
"(1, 2, 4, 9, 10)",2,2,0.5
"(1, 2, 4, 9, 12)",4,4,0.5
"(1, 2, 4, 10, 11)",1,3,0.75
"(1, 2, 4, 10, 12)",3,2,0.4
"(1, 2, 4, 10, 13)",2,2,0.5
"(1, 2, 4, 11, 13)",2,1,0.3333333333333333
"(1, 2, 5, 7, 10)",1,1,0.5
"(1, 2, 5, 7, 11)",3,1,0.25
"(1, 2, 5, 7, 13)",1,3,0.75
"(1, 2, 5, 9, 10)",2,0,0.0
"(1, 2, 5, 9, 12)",4,2,0.3333333333333333
"(1, 2, 5, 10, 11)",1,2,0.6666666666666666
"(1, 2, 5, 10, 12)",1,0,0.0
"(1, 2, 5, 10, 13)",1,0,0.0
"(1, 2, 5, 11, 13)",1,1,0.5
"(1, 2, 7, 10, 11)",1,0,0.0
"(1, 2, 7, 10, 13)",3,1,0.25
"(1, 2, 7, 11, 13)",1,0,0.0
"(1, 2, 9, 10, 12)",3,1,0.25
"(1, 2, 10, 11, 13)",2,1,0.3333333333333333
"(1, 3, 4, 5, 10)",3,3,0.5
"(1, 3, 4, 5, 12)",1,1,0.5
"(1, 3, 4, 10, 12)",4,3,0.42857142857142855
"(1, 3, 5, 10, 12)",4,3,0.42857142857142855
"(1, 4, 5, 7, 10)",6,1,0.14285714285714285
"(1, 4, 5, 7, 11)",4,1,0.2
"(1, 4, 5, 7, 13)",6,1,0.14285714285714285
"(1, 4, 5, 9, 10)",4,4,0.5
"(1, 4, 5, 9, 12)",4,3,0.42857142857142855
"(1, 4, 5, 10, 11)",2,1,0.3333333333333333
"(1, 4, 5, 10, 12)",3,1,0.25
"(1, 4, 5, 10, 13)",3,1,0.25
"(1, 4, 5, 11, 13)",1,1,0.5
"(1, 4, 7, 10, 11)",2,2,0.5
"(1, 4, 7, 10, 13)",5,1,0.16666666666666666
"(1, 4, 7, 11, 13)",1,0,0.0
"(1, 4, 9, 10, 12)",2,3,0.6
"(1, 4, 10, 11, 13)",1,1,0.5
"(1, 4, 10, 12, 13)",2,3,0.6
"(1, 5, 7, 10, 11)",4,1,0.2
"(1, 5, 7, 10, 13)",5,0,0.0
"(1, 5, 7, 11, 13)",3,2,0.4
"(1, 5, 9, 10, 12)",4,6,0.6
"(1, 5, 10, 11, 13)",5,0,0.0
"(1, 5, 10, 12, 13)",2,0,0.0
"(1, 7, 10, 11, 13)",5,1,0.16666666666666666
"(2, 3, 4, 5, 10)",3,3,0.5
"(2, 3, 4, 5, 12)",1,1,0.5
"(2, 3, 4, 10, 12)",1,1,0.5
"(2, 3, 5, 10, 12)",2,1,0.3333333333333333
"(2, 4, 5, 7, 10)",2,3,0.6
"(2, 4, 5, 7, 11)",1,1,0.5
"(2, 4, 5, 7, 13)",3,1,0.25
"(2, 4, 5, 9, 10)",3,4,0.5714285714285714
"(2, 4, 5, 9, 12)",4,4,0.5
"(2, 4, 5, 10, 11)",2,3,0.6
"(2, 4, 5, 10, 12)",2,2,0.5
"(2, 4, 5, 10, 13)",3,1,0.25
"(2, 4, 5, 11, 13)",1,0,0.0
"(2, 4, 7, 10, 11)",2,2,0.5
"(2, 4, 7, 10, 13)",4,3,0.42857142857142855
"(2, 4, 7, 11, 13)",2,1,0.3333333333333333
"(2, 4, 9, 10, 12)",2,2,0.5
"(2, 4, 10, 11, 13)",2,2,0.5
"(2, 4, 10, 12, 13)",1,1,0.5
"(2, 5, 7, 10, 11)",1,3,0.75
"(2, 5, 7, 10, 13)",2,0,0.0
"(2, 5, 7, 11, 13)",1,0,0.0
"(2, 5, 9, 10, 12)",1,1,0.5
"(2, 5, 10, 11, 13)",1,0,0.0
"(2, 5, 10, 12, 13)",1,0,0.0
"(2, 7, 10, 11, 13)",2,1,0.3333333333333333
"(3, 4, 5, 10, 12)",1,3,0.75
"(4, 5, 7, 10, 11)",4,2,0.3333333333333333
"(4, 5, 7, 10, 13)",6,3,0.3333333333333333
"(4, 5, 7, 11, 13)",1,2,0.6666666666666666
"(4, 5, 9, 10, 12)",4,8,0.6666666666666666
"(4, 5, 10, 11, 13)",2,2,0.5
"(4, 5, 10, 12, 13)",2,0,0.0
"(4, 7, 10, 11, 13)",5,3,0.375
"(5, 7, 10, 11, 13)",4,1,0.2
"(0, 1, 2, 4, 5, 9)",2,1,0.3333333333333333
"(0, 1, 2, 4, 5, 10)",1,0,0.0
"(0, 1, 2, 4, 9, 10)",1,1,0.5
"(0, 1, 2, 4, 9, 12)",3,1,0.25
"(0, 1, 2, 4, 10, 12)",3,2,0.4
"(0, 1, 2, 5, 9, 10)",1,0,0.0
"(0, 1, 2, 5, 9, 12)",2,0,0.0
"(0, 1, 2, 5, 10, 12)",1,0,0.0
"(0, 1, 2, 9, 10, 12)",2,1,0.3333333333333333
"(0, 1, 4, 5, 9, 10)",2,0,0.0
"(0, 1, 4, 5, 9, 12)",3,0,0.0
"(0, 1, 4, 5, 10, 12)",2,0,0.0
"(0, 1, 4, 9, 10, 12)",2,1,0.3333333333333333
"(0, 1, 5, 9, 10, 12)",3,3,0.5
"(0, 2, 4, 5, 9, 10)",3,3,0.5
"(0, 2, 4, 5, 9, 12)",2,2,0.5
"(0, 2, 4, 5, 10, 12)",1,1,0.5
"(0, 2, 4, 9, 10, 12)",1,2,0.6666666666666666
"(0, 2, 5, 9, 10, 12)",1,1,0.5
"(0, 4, 5, 9, 10, 12)",3,2,0.4
"(1, 2, 3, 4, 5, 10)",1,0,0.0
"(1, 2, 3, 4, 5, 12)",1,0,0.0
"(1, 2, 3, 4, 10, 12)",1,0,0.0
"(1, 2, 3, 5, 10, 12)",1,0,0.0
"(1, 2, 4, 5, 7, 10)",1,0,0.0
"(1, 2, 4, 5, 7, 11)",1,0,0.0
"(1, 2, 4, 5, 7, 13)",1,0,0.0
"(1, 2, 4, 5, 9, 10)",1,0,0.0
"(1, 2, 4, 5, 9, 12)",2,2,0.5
"(1, 2, 4, 5, 10, 11)",1,0,0.0
"(1, 2, 4, 5, 10, 12)",1,0,0.0
"(1, 2, 4, 5, 10, 13)",1,0,0.0
"(1, 2, 4, 5, 11, 13)",1,0,0.0
"(1, 2, 4, 7, 10, 11)",1,0,0.0
"(1, 2, 4, 7, 10, 13)",2,1,0.3333333333333333
"(1, 2, 4, 7, 11, 13)",1,0,0.0
"(1, 2, 4, 9, 10, 12)",1,1,0.5
"(1, 2, 4, 10, 11, 13)",1,1,0.5
"(1, 2, 4, 10, 12, 13)",1,1,0.5
"(1, 2, 5, 7, 10, 11)",1,0,0.0
"(1, 2, 5, 7, 10, 13)",1,0,0.0
"(1, 2, 5, 7, 11, 13)",1,0,0.0
"(1, 2, 5, 9, 10, 12)",1,0,0.0
"(1, 2, 5, 10, 11, 13)",1,0,0.0
"(1, 2, 5, 10, 12, 13)",1,0,0.0
"(1, 2, 7, 10, 11, 13)",1,0,0.0
"(1, 3, 4, 5, 10, 12)",1,1,0.5
"(1, 4, 5, 7, 10, 11)",2,0,0.0
"(1, 4, 5, 7, 10, 13)",3,0,0.0
"(1, 4, 5, 7, 11, 13)",1,0,0.0
"(1, 4, 5, 9, 10, 12)",2,1,0.3333333333333333
"(1, 4, 5, 10, 11, 13)",1,0,0.0
"(1, 4, 5, 10, 12, 13)",2,0,0.0
"(1, 4, 7, 10, 11, 13)",1,0,0.0
"(1, 5, 7, 10, 11, 13)",3,0,0.0
"(2, 3, 4, 5, 10, 12)",1,1,0.5
"(2, 4, 5, 7, 10, 11)",1,1,0.5
"(2, 4, 5, 7, 10, 13)",2,0,0.0
"(2, 4, 5, 7, 11, 13)",1,0,0.0
"(2, 4, 5, 9, 10, 12)",1,1,0.5
"(2, 4, 5, 10, 11, 13)",1,0,0.0
"(2, 4, 5, 10, 12, 13)",1,0,0.0
"(2, 4, 7, 10, 11, 13)",2,1,0.3333333333333333
"(2, 5, 7, 10, 11, 13)",1,0,0.0
"(4, 5, 7, 10, 11, 13)",1,1,0.5
"(0, 1, 2, 4, 5, 9, 10)",1,0,0.0
"(0, 1, 2, 4, 5, 9, 12)",2,0,0.0
"(0, 1, 2, 4, 5, 10, 12)",1,0,0.0
"(0, 1, 2, 4, 9, 10, 12)",1,1,0.5
"(0, 1, 2, 5, 9, 10, 12)",1,0,0.0
"(0, 1, 4, 5, 9, 10, 12)",2,0,0.0
"(0, 2, 4, 5, 9, 10, 12)",1,1,0.5
"(1, 2, 3, 4, 5, 10, 12)",1,0,0.0
"(1, 2, 4, 5, 7, 10, 11)",1,0,0.0
"(1, 2, 4, 5, 7, 10, 13)",1,0,0.0
"(1, 2, 4, 5, 7, 11, 13)",1,0,0.0
"(1, 2, 4, 5, 9, 10, 12)",1,0,0.0
"(1, 2, 4, 5, 10, 11, 13)",1,0,0.0
"(1, 2, 4, 5, 10, 12, 13)",1,0,0.0
"(1, 2, 4, 7, 10, 11, 13)",1,0,0.0
"(1, 2, 5, 7, 10, 11, 13)",1,0,0.0
"(1, 4, 5, 7, 10, 11, 13)",1,0,0.0
"(2, 4, 5, 7, 10, 11, 13)",1,0,0.0
"(0, 1, 2, 4, 5, 9, 10, 12)",1,0,0.0
"(1, 2, 4, 5, 7, 10, 11, 13)",1,0,0.0
"(3, 7)",51,62,0.5486725663716814
"(3, 8)",49,89,0.644927536231884
"(3, 11)",62,74,0.5441176470588235
"(4, 8)",71,95,0.572289156626506
"(5, 8)",43,80,0.6504065040650406
"(6, 8)",50,90,0.6428571428571429
"(6, 9)",67,91,0.5759493670886076
"(6, 11)",53,74,0.5826771653543307
"(7, 8)",43,74,0.6324786324786325
"(0, 4, 15)",18,22,0.55
"(1, 3, 6)",21,27,0.5625
"(1, 3, 7)",16,20,0.5555555555555556
"(1, 3, 8)",18,42,0.7
"(1, 3, 9)",18,35,0.660377358490566
"(1, 3, 11)",21,28,0.5714285714285714
"(1, 4, 8)",26,33,0.559322033898305
"(1, 5, 8)",24,27,0.5294117647058824
"(1, 6, 8)",27,38,0.5846153846153846
"(1, 6, 9)",20,27,0.574468085106383
"(1, 6, 11)",20,31,0.6078431372549019
"(1, 7, 8)",16,29,0.6444444444444445
"(1, 9, 11)",22,37,0.6271186440677966
"(3, 4, 6)",14,17,0.5483870967741935
"(3, 4, 7)",17,25,0.5952380952380952
"(3, 4, 8)",20,25,0.5555555555555556
"(3, 4, 9)",23,32,0.5818181818181818
"(3, 4, 11)",19,16,0.45714285714285713
"(3, 5, 7)",22,20,0.47619047619047616
"(3, 5, 8)",10,23,0.696969696969697
"(3, 5, 11)",21,22,0.5116279069767442
"(3, 6, 7)",16,12,0.42857142857142855
"(3, 6, 8)",14,19,0.5757575757575758
"(3, 7, 8)",12,20,0.625
"(3, 7, 9)",18,29,0.6170212765957447
"(3, 7, 11)",12,16,0.5714285714285714
"(3, 8, 9)",19,36,0.6545454545454545
"(3, 8, 11)",26,36,0.5806451612903226
"(4, 5, 8)",15,27,0.6428571428571429
"(4, 6, 8)",16,35,0.6862745098039216
"(4, 7, 8)",17,23,0.575
"(4, 7, 9)",20,33,0.6226415094339622
"(4, 8, 9)",24,38,0.6129032258064516
"(4, 8, 11)",29,40,0.5797101449275363
"(5, 7, 8)",16,28,0.6363636363636364
"(5, 8, 11)",19,25,0.5681818181818182
"(6, 7, 8)",10,27,0.7297297297297297
"(6, 7, 9)",19,30,0.6122448979591837
"(6, 7, 11)",11,22,0.6666666666666666
"(6, 8, 9)",16,29,0.6444444444444445
"(6, 8, 11)",15,28,0.6511627906976745
"(7, 8, 9)",17,31,0.6458333333333334
"(7, 8, 11)",13,23,0.6388888888888888
"(8, 9, 11)",23,42,0.6461538461538462
"(1, 3, 4, 6)",6,4,0.4
"(1, 3, 4, 7)",3,7,0.7
"(1, 3, 4, 8)",9,12,0.5714285714285714
"(1, 3, 4, 9)",7,8,0.5333333333333333
"(1, 3, 4, 11)",7,3,0.3
"(1, 3, 5, 7)",6,6,0.5
"(1, 3, 5, 8)",2,11,0.8461538461538461
"(1, 3, 5, 11)",7,10,0.5882352941176471
"(1, 3, 6, 7)",3,5,0.625
"(1, 3, 6, 8)",7,11,0.6111111111111112
"(1, 3, 7, 8)",3,6,0.6666666666666666
"(1, 3, 7, 9)",4,6,0.6
"(1, 3, 7, 11)",5,4,0.4444444444444444
"(1, 3, 8, 9)",6,16,0.7272727272727273
"(1, 3, 8, 11)",8,12,0.6
"(1, 4, 5, 8)",8,6,0.42857142857142855
"(1, 4, 6, 8)",8,13,0.6190476190476191
"(1, 4, 7, 8)",7,6,0.46153846153846156
"(1, 4, 7, 9)",7,7,0.5
"(1, 4, 8, 9)",8,10,0.5555555555555556
"(1, 4, 8, 11)",11,10,0.47619047619047616
"(1, 5, 7, 8)",8,8,0.5
"(1, 5, 8, 11)",9,7,0.4375
"(1, 6, 7, 8)",6,10,0.625
"(1, 6, 7, 9)",4,5,0.5555555555555556
"(1, 6, 7, 11)",3,7,0.7
"(1, 6, 8, 9)",7,13,0.65
"(1, 6, 8, 11)",7,10,0.5882352941176471
"(1, 7, 8, 9)",6,8,0.5714285714285714
"(1, 7, 8, 11)",6,4,0.4
"(1, 7, 9, 11)",6,4,0.4
"(1, 8, 9, 11)",12,16,0.5714285714285714
"(3, 4, 5, 7)",6,10,0.625
"(3, 4, 5, 8)",2,7,0.7777777777777778
"(3, 4, 5, 11)",5,4,0.4444444444444444
"(3, 4, 6, 7)",4,6,0.6
"(3, 4, 6, 8)",3,3,0.5
"(3, 4, 7, 8)",4,8,0.6666666666666666
"(3, 4, 7, 9)",7,11,0.6111111111111112
"(3, 4, 7, 11)",6,5,0.45454545454545453
"(3, 4, 8, 9)",7,8,0.5333333333333333
"(3, 4, 8, 11)",8,7,0.4666666666666667
"(3, 5, 7, 8)",6,7,0.5384615384615384
"(3, 5, 7, 11)",3,2,0.4
"(3, 5, 8, 11)",2,6,0.75
"(3, 6, 7, 8)",3,3,0.5
"(3, 7, 8, 9)",6,10,0.625
"(3, 7, 8, 11)",5,4,0.4444444444444444
"(4, 5, 7, 8)",4,10,0.7142857142857143
"(4, 5, 8, 11)",6,9,0.6
"(4, 6, 7, 8)",4,8,0.6666666666666666
"(4, 7, 8, 9)",6,11,0.6470588235294118
"(4, 7, 8, 11)",6,7,0.5384615384615384
"(5, 7, 8, 11)",4,8,0.6666666666666666
"(6, 7, 8, 9)",3,8,0.7272727272727273
"(6, 7, 8, 11)",2,5,0.7142857142857143
"(7, 8, 9, 11)",5,9,0.6428571428571429
"(1, 3, 4, 5, 7)",1,1,0.5
"(1, 3, 4, 5, 8)",1,1,0.5
"(1, 3, 4, 5, 11)",2,0,0.0
"(1, 3, 4, 6, 7)",1,2,0.6666666666666666
"(1, 3, 4, 6, 8)",3,2,0.4
"(1, 3, 4, 7, 8)",2,2,0.5
"(1, 3, 4, 7, 9)",1,1,0.5
"(1, 3, 4, 7, 11)",3,1,0.25
"(1, 3, 4, 8, 9)",4,1,0.2
"(1, 3, 4, 8, 11)",4,1,0.2
"(1, 3, 5, 7, 8)",1,1,0.5
"(1, 3, 5, 7, 11)",2,1,0.3333333333333333
"(1, 3, 5, 8, 11)",1,3,0.75
"(1, 3, 6, 7, 8)",1,1,0.5
"(1, 3, 7, 8, 9)",1,1,0.5
"(1, 3, 7, 8, 11)",2,0,0.0
"(1, 4, 5, 7, 8)",3,3,0.5
"(1, 4, 5, 8, 11)",3,2,0.4
"(1, 4, 6, 7, 8)",3,4,0.5714285714285714
"(1, 4, 7, 8, 9)",3,1,0.25
"(1, 4, 7, 8, 11)",3,1,0.25
"(1, 5, 7, 8, 11)",3,1,0.25
"(1, 6, 7, 8, 9)",2,2,0.5
"(1, 6, 7, 8, 11)",1,1,0.5
"(1, 7, 8, 9, 11)",4,1,0.2
"(3, 4, 5, 7, 8)",2,4,0.6666666666666666
"(3, 4, 5, 7, 11)",1,1,0.5
"(3, 4, 5, 8, 11)",1,2,0.6666666666666666
"(3, 4, 6, 7, 8)",1,2,0.6666666666666666
"(3, 4, 7, 8, 9)",2,4,0.6666666666666666
"(3, 4, 7, 8, 11)",3,1,0.25
"(3, 5, 7, 8, 11)",2,0,0.0
"(4, 5, 7, 8, 11)",2,5,0.7142857142857143
"(1, 3, 4, 5, 7, 8)",1,0,0.0
"(1, 3, 4, 5, 7, 11)",1,0,0.0
"(1, 3, 4, 5, 8, 11)",1,0,0.0
"(1, 3, 4, 6, 7, 8)",1,1,0.5
"(1, 3, 4, 7, 8, 9)",1,0,0.0
"(1, 3, 4, 7, 8, 11)",2,0,0.0
"(1, 3, 5, 7, 8, 11)",1,0,0.0
"(1, 4, 5, 7, 8, 11)",2,1,0.3333333333333333
