params,rez_1,rez_0,proc
"(3, 6, 14, 15)",0,2,1.0
"(5, 6, 7, 14)",1,3,0.75
"(5, 6, 14, 15)",0,3,1.0
"(5, 10, 14, 15)",1,2,0.6666666666666666
"(5, 11, 14, 15)",1,2,0.6666666666666666
"(6, 7, 10, 15)",1,2,0.6666666666666666
"(6, 7, 14, 15)",0,2,1.0
"(0, 2, 5, 9, 15)",0,2,1.0
"(0, 2, 5, 12, 15)",2,3,0.6
"(0, 2, 6, 9, 12)",0,2,1.0
"(0, 2, 6, 9, 15)",0,2,1.0
"(0, 2, 6, 12, 15)",0,3,1.0
"(0, 2, 9, 12, 15)",0,3,1.0
"(0, 5, 6, 9, 15)",0,2,1.0
"(0, 5, 6, 12, 15)",0,2,1.0
"(0, 5, 9, 12, 15)",0,2,1.0
"(2, 3, 4, 5, 6)",0,2,1.0
"(2, 3, 4, 5, 15)",2,1,0.3333333333333333
"(2, 3, 4, 6, 7)",0,2,1.0
"(2, 3, 4, 6, 10)",0,1,1.0
"(2, 3, 4, 6, 14)",0,1,1.0
"(2, 3, 4, 10, 15)",1,2,0.6666666666666666
"(2, 3, 4, 14, 15)",1,1,0.5
"(2, 3, 5, 6, 10)",0,2,1.0
"(2, 3, 5, 6, 14)",0,1,1.0
"(2, 3, 5, 6, 15)",0,3,1.0
"(2, 3, 5, 7, 15)",0,1,1.0
"(2, 3, 6, 7, 15)",0,1,1.0
"(2, 3, 6, 10, 15)",0,2,1.0
"(2, 3, 6, 14, 15)",0,1,1.0
"(2, 3, 7, 10, 15)",0,1,1.0
"(2, 3, 7, 14, 15)",0,1,1.0
"(2, 3, 10, 14, 15)",1,2,0.6666666666666666
"(2, 4, 5, 7, 11)",1,2,0.6666666666666666
"(2, 4, 5, 9, 14)",1,2,0.6666666666666666
"(2, 4, 5, 9, 15)",0,2,1.0
"(2, 4, 6, 7, 10)",1,2,0.6666666666666666
"(2, 4, 6, 14, 15)",0,2,1.0
"(2, 4, 7, 9, 15)",0,2,1.0
"(2, 4, 7, 10, 15)",1,2,0.6666666666666666
"(2, 4, 7, 11, 15)",0,2,1.0
"(2, 4, 9, 14, 15)",0,2,1.0
"(2, 5, 6, 7, 10)",1,2,0.6666666666666666
"(2, 5, 6, 7, 14)",1,3,0.75
"(2, 5, 6, 7, 15)",1,2,0.6666666666666666
"(2, 5, 6, 9, 15)",0,3,1.0
"(2, 5, 6, 10, 14)",1,3,0.75
"(2, 5, 6, 10, 15)",1,3,0.75
"(2, 5, 6, 11, 15)",0,2,1.0
"(2, 5, 6, 12, 15)",0,3,1.0
"(2, 5, 6, 14, 15)",0,2,1.0
"(2, 5, 7, 9, 14)",1,3,0.75
"(2, 5, 7, 10, 15)",1,2,0.6666666666666666
"(2, 5, 7, 11, 14)",1,2,0.6666666666666666
"(2, 5, 7, 11, 15)",0,2,1.0
"(2, 5, 10, 14, 15)",1,2,0.6666666666666666
"(2, 5, 11, 14, 15)",1,2,0.6666666666666666
"(2, 6, 7, 10, 15)",1,2,0.6666666666666666
"(2, 6, 7, 14, 15)",0,2,1.0
"(2, 6, 10, 14, 15)",0,2,1.0
"(2, 7, 9, 14, 15)",0,2,1.0
"(2, 7, 10, 14, 15)",0,2,1.0
"(2, 7, 11, 14, 15)",1,2,0.6666666666666666
"(3, 4, 5, 6, 7)",0,2,1.0
"(3, 4, 5, 6, 10)",0,2,1.0
"(3, 4, 5, 6, 14)",0,2,1.0
"(3, 4, 5, 6, 15)",0,2,1.0
"(3, 4, 5, 7, 15)",1,1,0.5
"(3, 4, 5, 10, 15)",1,2,0.6666666666666666
"(3, 4, 5, 14, 15)",1,1,0.5
"(3, 4, 6, 7, 10)",0,1,1.0
"(3, 4, 6, 7, 15)",0,1,1.0
"(3, 4, 6, 10, 14)",0,1,1.0
"(3, 4, 6, 10, 15)",0,2,1.0
"(3, 4, 6, 14, 15)",0,1,1.0
"(3, 4, 7, 10, 15)",0,1,1.0
"(3, 4, 7, 14, 15)",0,1,1.0
"(3, 4, 10, 14, 15)",1,1,0.5
"(3, 5, 6, 7, 10)",0,1,1.0
"(3, 5, 6, 7, 14)",0,1,1.0
"(3, 5, 6, 7, 15)",0,1,1.0
"(3, 5, 6, 10, 14)",0,1,1.0
"(3, 5, 6, 10, 15)",0,3,1.0
"(3, 5, 6, 14, 15)",0,2,1.0
"(3, 5, 7, 10, 15)",0,1,1.0
"(3, 5, 7, 14, 15)",0,1,1.0
"(3, 5, 10, 14, 15)",1,1,0.5
"(3, 6, 7, 10, 15)",0,1,1.0
"(3, 6, 7, 14, 15)",0,1,1.0
"(3, 6, 10, 14, 15)",0,1,1.0
"(4, 5, 6, 7, 10)",1,2,0.6666666666666666
"(4, 5, 6, 7, 14)",1,2,0.6666666666666666
"(4, 5, 6, 7, 15)",1,3,0.75
"(4, 5, 6, 10, 15)",1,3,0.75
"(4, 5, 6, 14, 15)",0,2,1.0
"(4, 5, 7, 9, 14)",1,2,0.6666666666666666
"(4, 5, 7, 9, 15)",0,2,1.0
"(4, 5, 7, 10, 15)",1,2,0.6666666666666666
"(4, 5, 7, 11, 14)",2,2,0.5
"(4, 5, 7, 11, 15)",0,2,1.0
"(4, 5, 9, 14, 15)",0,2,1.0
"(4, 5, 10, 14, 15)",1,2,0.6666666666666666
"(4, 5, 11, 14, 15)",1,2,0.6666666666666666
"(4, 6, 7, 10, 15)",1,2,0.6666666666666666
"(4, 6, 7, 14, 15)",0,2,1.0
"(4, 7, 9, 14, 15)",0,2,1.0
"(4, 7, 11, 14, 15)",0,2,1.0
"(5, 6, 7, 10, 14)",1,2,0.6666666666666666
"(5, 6, 7, 10, 15)",1,2,0.6666666666666666
"(5, 6, 7, 14, 15)",0,2,1.0
"(5, 6, 9, 12, 15)",1,5,0.8333333333333334
"(5, 6, 10, 14, 15)",0,2,1.0
"(5, 7, 9, 14, 15)",0,2,1.0
"(5, 7, 10, 14, 15)",0,2,1.0
"(5, 7, 11, 14, 15)",0,2,1.0
"(6, 7, 10, 14, 15)",0,2,1.0
"(0, 2, 5, 6, 9, 12)",0,2,1.0
"(0, 2, 5, 6, 9, 15)",0,2,1.0
"(0, 2, 5, 6, 12, 15)",0,2,1.0
"(0, 2, 5, 9, 12, 15)",0,2,1.0
"(0, 2, 6, 9, 12, 15)",0,2,1.0
"(0, 5, 6, 9, 12, 15)",0,2,1.0
"(2, 3, 4, 5, 6, 7)",0,2,1.0
"(2, 3, 4, 5, 6, 10)",0,1,1.0
"(2, 3, 4, 5, 6, 14)",0,1,1.0
"(2, 3, 4, 5, 6, 15)",0,1,1.0
"(2, 3, 4, 5, 7, 15)",0,1,1.0
"(2, 3, 4, 5, 10, 15)",1,1,0.5
"(2, 3, 4, 5, 14, 15)",1,1,0.5
"(2, 3, 4, 6, 7, 10)",0,1,1.0
"(2, 3, 4, 6, 7, 14)",0,1,1.0
"(2, 3, 4, 6, 7, 15)",0,1,1.0
"(2, 3, 4, 6, 10, 14)",0,1,1.0
"(2, 3, 4, 6, 10, 15)",0,1,1.0
"(2, 3, 4, 6, 14, 15)",0,1,1.0
"(2, 3, 4, 7, 10, 15)",0,1,1.0
"(2, 3, 4, 7, 14, 15)",0,1,1.0
"(2, 3, 4, 10, 14, 15)",1,1,0.5
"(2, 3, 5, 6, 7, 10)",0,1,1.0
"(2, 3, 5, 6, 7, 14)",0,1,1.0
"(2, 3, 5, 6, 7, 15)",0,1,1.0
"(2, 3, 5, 6, 10, 14)",0,1,1.0
"(2, 3, 5, 6, 10, 15)",0,2,1.0
"(2, 3, 5, 6, 14, 15)",0,1,1.0
"(2, 3, 5, 7, 10, 15)",0,1,1.0
"(2, 3, 5, 7, 14, 15)",0,1,1.0
"(2, 3, 5, 10, 14, 15)",1,1,0.5
"(2, 3, 6, 7, 10, 15)",0,1,1.0
"(2, 3, 6, 7, 14, 15)",0,1,1.0
"(2, 3, 6, 10, 14, 15)",0,1,1.0
"(2, 3, 7, 10, 14, 15)",0,1,1.0
"(2, 4, 5, 6, 7, 10)",1,2,0.6666666666666666
"(2, 4, 5, 6, 7, 14)",1,2,0.6666666666666666
"(2, 4, 5, 6, 7, 15)",1,2,0.6666666666666666
"(2, 4, 5, 6, 10, 14)",1,2,0.6666666666666666
"(2, 4, 5, 6, 10, 15)",1,2,0.6666666666666666
"(2, 4, 5, 6, 14, 15)",0,2,1.0
"(2, 4, 5, 7, 9, 14)",1,2,0.6666666666666666
"(2, 4, 5, 7, 9, 15)",0,2,1.0
"(2, 4, 5, 7, 10, 15)",1,2,0.6666666666666666
"(2, 4, 5, 7, 11, 14)",1,2,0.6666666666666666
"(2, 4, 5, 7, 11, 15)",0,2,1.0
"(2, 4, 5, 9, 14, 15)",0,2,1.0
"(2, 4, 5, 10, 14, 15)",1,2,0.6666666666666666
"(2, 4, 5, 11, 14, 15)",1,2,0.6666666666666666
"(2, 4, 6, 7, 10, 14)",1,2,0.6666666666666666
"(2, 4, 6, 7, 10, 15)",1,2,0.6666666666666666
"(2, 4, 6, 7, 14, 15)",0,2,1.0
"(2, 4, 6, 10, 14, 15)",0,2,1.0
"(2, 4, 7, 9, 14, 15)",0,2,1.0
"(2, 4, 7, 10, 14, 15)",0,2,1.0
"(2, 4, 7, 11, 14, 15)",0,2,1.0
"(2, 5, 6, 7, 10, 14)",1,2,0.6666666666666666
"(2, 5, 6, 7, 10, 15)",1,2,0.6666666666666666
"(2, 5, 6, 7, 14, 15)",0,2,1.0
"(2, 5, 6, 9, 12, 15)",0,3,1.0
"(2, 5, 6, 10, 14, 15)",0,2,1.0
"(2, 5, 7, 9, 14, 15)",0,2,1.0
"(2, 5, 7, 10, 14, 15)",0,2,1.0
"(2, 5, 7, 11, 14, 15)",0,2,1.0
"(2, 6, 7, 10, 14, 15)",0,2,1.0
"(3, 4, 5, 6, 7, 10)",0,1,1.0
"(3, 4, 5, 6, 7, 14)",0,1,1.0
"(3, 4, 5, 6, 7, 15)",0,1,1.0
"(3, 4, 5, 6, 10, 14)",0,1,1.0
"(3, 4, 5, 6, 10, 15)",0,2,1.0
"(3, 4, 5, 6, 14, 15)",0,1,1.0
"(3, 4, 5, 7, 10, 15)",0,1,1.0
"(3, 4, 5, 7, 14, 15)",0,1,1.0
"(3, 4, 5, 10, 14, 15)",1,1,0.5
"(3, 4, 6, 7, 10, 14)",0,1,1.0
"(3, 4, 6, 7, 10, 15)",0,1,1.0
"(3, 4, 6, 7, 14, 15)",0,1,1.0
"(3, 4, 6, 10, 14, 15)",0,1,1.0
"(3, 4, 7, 10, 14, 15)",0,1,1.0
"(3, 5, 6, 7, 10, 14)",0,1,1.0
"(3, 5, 6, 7, 10, 15)",0,1,1.0
"(3, 5, 6, 7, 14, 15)",0,1,1.0
"(3, 5, 6, 10, 14, 15)",0,1,1.0
"(3, 5, 7, 10, 14, 15)",0,1,1.0
"(3, 6, 7, 10, 14, 15)",0,1,1.0
"(4, 5, 6, 7, 10, 14)",1,2,0.6666666666666666
"(4, 5, 6, 7, 10, 15)",1,2,0.6666666666666666
"(4, 5, 6, 7, 14, 15)",0,2,1.0
"(4, 5, 6, 10, 14, 15)",0,2,1.0
"(4, 5, 7, 9, 14, 15)",0,2,1.0
"(4, 5, 7, 10, 14, 15)",0,2,1.0
"(4, 5, 7, 11, 14, 15)",0,2,1.0
"(4, 6, 7, 10, 14, 15)",0,2,1.0
"(5, 6, 7, 10, 14, 15)",0,2,1.0
"(0, 2, 5, 6, 9, 12, 15)",0,2,1.0
"(2, 3, 4, 5, 6, 7, 10)",0,1,1.0
"(2, 3, 4, 5, 6, 7, 14)",0,1,1.0
"(2, 3, 4, 5, 6, 7, 15)",0,1,1.0
"(2, 3, 4, 5, 6, 10, 14)",0,1,1.0
"(2, 3, 4, 5, 6, 10, 15)",0,1,1.0
"(2, 3, 4, 5, 6, 14, 15)",0,1,1.0
"(2, 3, 4, 5, 7, 10, 15)",0,1,1.0
"(2, 3, 4, 5, 7, 14, 15)",0,1,1.0
"(2, 3, 4, 5, 10, 14, 15)",1,1,0.5
"(2, 3, 4, 6, 7, 10, 14)",0,1,1.0
"(2, 3, 4, 6, 7, 10, 15)",0,1,1.0
"(2, 3, 4, 6, 7, 14, 15)",0,1,1.0
"(2, 3, 4, 6, 10, 14, 15)",0,1,1.0
"(2, 3, 4, 7, 10, 14, 15)",0,1,1.0
"(2, 3, 5, 6, 7, 10, 14)",0,1,1.0
"(2, 3, 5, 6, 7, 10, 15)",0,1,1.0
"(2, 3, 5, 6, 7, 14, 15)",0,1,1.0
"(2, 3, 5, 6, 10, 14, 15)",0,1,1.0
"(2, 3, 5, 7, 10, 14, 15)",0,1,1.0
"(2, 3, 6, 7, 10, 14, 15)",0,1,1.0
"(2, 4, 5, 6, 7, 10, 14)",1,2,0.6666666666666666
"(2, 4, 5, 6, 7, 10, 15)",1,2,0.6666666666666666
"(2, 4, 5, 6, 7, 14, 15)",0,2,1.0
"(2, 4, 5, 6, 10, 14, 15)",0,2,1.0
"(2, 4, 5, 7, 9, 14, 15)",0,2,1.0
"(2, 4, 5, 7, 10, 14, 15)",0,2,1.0
"(2, 4, 5, 7, 11, 14, 15)",0,2,1.0
"(2, 4, 6, 7, 10, 14, 15)",0,2,1.0
"(2, 5, 6, 7, 10, 14, 15)",0,2,1.0
"(3, 4, 5, 6, 7, 10, 14)",0,1,1.0
"(3, 4, 5, 6, 7, 10, 15)",0,1,1.0
"(3, 4, 5, 6, 7, 14, 15)",0,1,1.0
"(3, 4, 5, 6, 10, 14, 15)",0,1,1.0
"(3, 4, 5, 7, 10, 14, 15)",0,1,1.0
"(3, 4, 6, 7, 10, 14, 15)",0,1,1.0
"(3, 5, 6, 7, 10, 14, 15)",0,1,1.0
"(4, 5, 6, 7, 10, 14, 15)",0,2,1.0
"(2, 3, 4, 5, 6, 7, 10, 14)",0,1,1.0
"(2, 3, 4, 5, 6, 7, 10, 15)",0,1,1.0
"(2, 3, 4, 5, 6, 7, 14, 15)",0,1,1.0
"(2, 3, 4, 5, 6, 10, 14, 15)",0,1,1.0
"(2, 3, 4, 5, 7, 10, 14, 15)",0,1,1.0
"(2, 3, 4, 6, 7, 10, 14, 15)",0,1,1.0
"(2, 3, 5, 6, 7, 10, 14, 15)",0,1,1.0
"(2, 4, 5, 6, 7, 10, 14, 15)",0,2,1.0
"(3, 4, 5, 6, 7, 10, 14, 15)",0,1,1.0
"(2, 3, 4, 5, 6, 7, 10, 14, 15)",0,1,1.0
"(2, 8, 11, 14)",2,3,0.6
"(1, 2, 5, 6, 8)",1,3,0.75
"(2, 4, 7, 8, 11)",1,1,0.5
"(2, 4, 8, 11, 14)",2,1,0.3333333333333333
"(2, 4, 8, 14, 15)",1,1,0.5
"(2, 5, 7, 8, 14)",1,2,0.6666666666666666
"(2, 5, 7, 8, 15)",0,1,1.0
"(2, 5, 8, 11, 14)",2,2,0.5
"(2, 7, 8, 11, 14)",1,1,0.5
"(2, 7, 8, 14, 15)",0,1,1.0
"(2, 8, 11, 14, 15)",1,1,0.5
"(4, 5, 7, 8, 15)",0,1,1.0
"(4, 5, 8, 14, 15)",1,1,0.5
"(4, 7, 8, 11, 14)",2,1,0.3333333333333333
"(4, 7, 8, 11, 15)",0,1,1.0
"(4, 8, 11, 14, 15)",1,1,0.5
"(5, 6, 8, 11, 15)",1,2,0.6666666666666666
"(5, 7, 8, 11, 15)",0,1,1.0
"(5, 7, 8, 14, 15)",0,1,1.0
"(5, 8, 11, 14, 15)",1,1,0.5
"(7, 8, 11, 14, 15)",0,1,1.0
"(2, 4, 5, 7, 8, 11)",1,1,0.5
"(2, 4, 5, 7, 8, 14)",1,1,0.5
"(2, 4, 5, 7, 8, 15)",0,1,1.0
"(2, 4, 5, 8, 11, 14)",2,1,0.3333333333333333
"(2, 4, 5, 8, 14, 15)",1,1,0.5
"(2, 4, 7, 8, 11, 14)",1,1,0.5
"(2, 4, 7, 8, 11, 15)",0,1,1.0
"(2, 4, 7, 8, 14, 15)",0,1,1.0
"(2, 4, 8, 11, 14, 15)",1,1,0.5
"(2, 5, 6, 8, 11, 15)",0,1,1.0
"(2, 5, 7, 8, 11, 14)",1,1,0.5
"(2, 5, 7, 8, 11, 15)",0,1,1.0
"(2, 5, 7, 8, 14, 15)",0,1,1.0
"(2, 5, 8, 11, 14, 15)",1,1,0.5
"(2, 7, 8, 11, 14, 15)",0,1,1.0
"(4, 5, 7, 8, 11, 14)",2,1,0.3333333333333333
"(4, 5, 7, 8, 11, 15)",0,1,1.0
"(4, 5, 7, 8, 14, 15)",0,1,1.0
"(4, 5, 8, 11, 14, 15)",1,1,0.5
"(4, 7, 8, 11, 14, 15)",0,1,1.0
"(5, 7, 8, 11, 14, 15)",0,1,1.0
"(2, 4, 5, 7, 8, 11, 14)",1,1,0.5
"(2, 4, 5, 7, 8, 11, 15)",0,1,1.0
"(2, 4, 5, 7, 8, 14, 15)",0,1,1.0
"(2, 4, 5, 8, 11, 14, 15)",1,1,0.5
"(2, 4, 7, 8, 11, 14, 15)",0,1,1.0
"(2, 5, 7, 8, 11, 14, 15)",0,1,1.0
"(4, 5, 7, 8, 11, 14, 15)",0,1,1.0
"(2, 4, 5, 7, 8, 11, 14, 15)",0,1,1.0
"(6, 7, 8, 9, 14)",1,2,0.6666666666666666
"(6, 7, 8, 10, 14)",1,1,0.5
"(6, 7, 9, 10, 14)",1,1,0.5
"(8, 9, 10, 11, 15)",1,3,0.75
"(6, 7, 8, 9, 10, 14)",1,1,0.5
"(2, 8, 9, 10, 11)",1,3,0.75
"(0, 2, 4, 12, 15)",1,1,0.5
"(0, 1, 2, 5, 6)",0,1,1.0
"(0, 1, 2, 6, 8)",0,1,1.0
"(2, 5, 6, 9, 14)",1,2,0.6666666666666666
"(2, 5, 8, 9, 14)",1,2,0.6666666666666666
"(5, 6, 7, 8, 14)",1,1,0.5
"(5, 6, 7, 9, 14)",1,1,0.5
"(5, 6, 8, 9, 14)",1,2,0.6666666666666666
"(0, 1, 2, 5, 6, 8)",0,1,1.0
"(2, 5, 6, 7, 8, 14)",1,1,0.5
"(2, 5, 6, 7, 9, 14)",1,1,0.5
"(2, 5, 6, 8, 9, 14)",1,2,0.6666666666666666
"(2, 5, 7, 8, 9, 14)",1,1,0.5
"(2, 6, 7, 8, 9, 14)",1,1,0.5
"(5, 6, 7, 8, 9, 14)",1,1,0.5
"(2, 5, 6, 7, 8, 9, 14)",1,1,0.5
"(0, 2, 10, 15)",0,1,1.0
"(2, 11, 12, 15)",2,3,0.6
"(0, 2, 9, 10, 15)",0,1,1.0
"(0, 2, 10, 12, 15)",0,1,1.0
"(0, 2, 11, 12, 15)",2,2,0.5
"(0, 2, 9, 10, 12, 15)",0,1,1.0
"(1, 3, 9, 10, 12)",2,0,0.0
"(1, 3, 11, 12, 13)",1,0,0.0
"(1, 9, 10, 12, 14)",0,2,1.0
"(1, 9, 10, 12, 15)",2,2,0.5
"(1, 9, 10, 14, 15)",0,1,1.0
"(1, 9, 12, 14, 15)",0,1,1.0
"(9, 10, 12, 14, 15)",0,1,1.0
"(1, 9, 10, 12, 14, 15)",0,1,1.0
"(0, 1, 2, 10, 14)",0,1,1.0
"(0, 1, 2, 12, 14)",1,2,0.6666666666666666
"(0, 1, 10, 12, 14)",0,1,1.0
"(0, 2, 9, 10, 14)",0,1,1.0
"(0, 2, 10, 12, 14)",0,1,1.0
"(0, 9, 10, 12, 14)",0,1,1.0
"(1, 2, 4, 9, 11)",1,1,0.5
"(1, 2, 4, 9, 12)",0,1,1.0
"(1, 2, 4, 9, 14)",1,1,0.5
"(1, 2, 4, 12, 13)",0,1,1.0
"(1, 2, 9, 11, 12)",1,1,0.5
"(1, 2, 9, 12, 14)",0,1,1.0
"(1, 2, 9, 13, 14)",0,1,1.0
"(1, 2, 11, 12, 14)",1,2,0.6666666666666666
"(1, 2, 12, 13, 14)",0,1,1.0
"(2, 4, 9, 11, 14)",1,2,0.6666666666666666
"(2, 9, 10, 12, 14)",0,1,1.0
"(2, 9, 11, 12, 14)",0,1,1.0
"(2, 9, 12, 13, 14)",0,1,1.0
"(0, 1, 2, 9, 10, 14)",0,1,1.0
"(0, 1, 2, 9, 12, 14)",0,1,1.0
"(0, 1, 2, 10, 12, 14)",0,1,1.0
"(0, 1, 9, 10, 12, 14)",0,1,1.0
"(0, 2, 9, 10, 12, 14)",0,1,1.0
"(1, 2, 4, 7, 12, 13)",0,1,1.0
"(1, 2, 4, 9, 11, 12)",0,1,1.0
"(1, 2, 4, 9, 11, 14)",1,1,0.5
"(1, 2, 4, 9, 12, 14)",0,1,1.0
"(1, 2, 4, 11, 12, 14)",0,1,1.0
"(1, 2, 9, 10, 12, 14)",0,1,1.0
"(1, 2, 9, 11, 12, 14)",0,1,1.0
"(1, 2, 9, 12, 13, 14)",0,1,1.0
"(2, 4, 9, 11, 12, 14)",0,1,1.0
"(0, 1, 2, 9, 10, 12, 14)",0,1,1.0
"(1, 2, 4, 9, 11, 12, 14)",0,1,1.0
"(0, 1, 3, 9, 10)",0,1,1.0
"(1, 4, 7, 8, 13)",0,1,1.0
"(3, 5, 12, 15)",1,0,0.0
"(1, 2, 3, 9, 12)",1,0,0.0
"(1, 2, 3, 12, 15)",1,0,0.0
"(1, 2, 4, 6, 10)",2,0,0.0
"(1, 2, 10, 12, 15)",1,0,0.0
"(1, 3, 5, 12, 15)",1,0,0.0
"(2, 3, 5, 12, 15)",1,0,0.0
"(2, 3, 9, 10, 12)",1,0,0.0
"(2, 3, 9, 12, 15)",1,0,0.0
"(1, 2, 3, 5, 12, 15)",1,0,0.0
"(1, 2, 3, 9, 10, 12)",1,0,0.0
"(1, 2, 3, 9, 12, 15)",1,0,0.0
"(1, 2, 3, 10, 12, 15)",1,0,0.0
"(1, 2, 9, 10, 12, 15)",1,0,0.0
"(1, 3, 9, 10, 12, 15)",1,0,0.0
"(2, 3, 9, 10, 12, 15)",1,0,0.0
"(1, 2, 3, 9, 10, 12, 15)",1,0,0.0
"(0, 4, 5, 12, 15)",1,0,0.0
"(2, 4, 5, 12, 15)",1,0,0.0
"(2, 5, 9, 11, 14)",2,1,0.3333333333333333
"(0, 2, 4, 5, 12, 15)",1,0,0.0
"(2, 3, 9, 14, 15)",0,1,1.0
"(2, 9, 10, 14, 15)",0,1,1.0
"(2, 3, 9, 10, 14, 15)",0,1,1.0
"(0, 6, 14, 15)",0,1,1.0
"(0, 12, 14, 15)",1,2,0.6666666666666666
"(0, 2, 6, 14, 15)",0,1,1.0
"(0, 2, 8, 12, 15)",0,1,1.0
"(0, 2, 8, 14, 15)",0,1,1.0
"(0, 2, 12, 14, 15)",1,2,0.6666666666666666
"(0, 6, 8, 12, 15)",0,1,1.0
"(0, 6, 8, 14, 15)",0,1,1.0
"(0, 6, 12, 14, 15)",0,1,1.0
"(0, 8, 12, 14, 15)",0,1,1.0
"(2, 6, 8, 14, 15)",0,1,1.0
"(6, 8, 9, 12, 13)",0,1,1.0
"(6, 8, 12, 14, 15)",0,1,1.0
"(0, 2, 6, 8, 12, 15)",0,1,1.0
"(0, 2, 6, 8, 14, 15)",0,1,1.0
"(0, 2, 6, 12, 14, 15)",0,1,1.0
"(0, 2, 8, 12, 14, 15)",0,1,1.0
"(0, 6, 8, 12, 14, 15)",0,1,1.0
"(2, 6, 8, 12, 14, 15)",0,1,1.0
"(0, 2, 6, 8, 12, 14, 15)",0,1,1.0
"(5, 11, 12, 14)",0,1,1.0
"(0, 1, 3, 4, 5)",0,1,1.0
"(0, 1, 3, 5, 6)",0,1,1.0
"(0, 1, 3, 5, 12)",0,1,1.0
"(0, 1, 3, 5, 14)",0,1,1.0
"(0, 1, 4, 5, 14)",0,1,1.0
"(0, 1, 5, 6, 12)",0,1,1.0
"(0, 1, 5, 6, 14)",0,1,1.0
"(0, 1, 5, 12, 14)",0,1,1.0
"(0, 3, 4, 5, 6)",0,1,1.0
"(0, 3, 5, 6, 14)",0,1,1.0
"(1, 3, 4, 5, 6)",0,2,1.0
"(1, 3, 5, 6, 12)",0,1,1.0
"(1, 3, 5, 6, 14)",0,1,1.0
"(1, 5, 6, 12, 14)",0,1,1.0
"(3, 5, 6, 12, 14)",0,1,1.0
"(3, 5, 8, 9, 12)",0,1,1.0
"(3, 5, 8, 12, 14)",0,1,1.0
"(4, 5, 8, 9, 12)",0,1,1.0
"(5, 8, 9, 11, 12)",1,3,0.75
"(5, 8, 9, 12, 14)",0,1,1.0
"(5, 9, 11, 12, 14)",0,1,1.0
"(0, 1, 3, 4, 5, 6)",0,1,1.0
"(0, 1, 3, 4, 5, 12)",0,1,1.0
"(0, 1, 3, 4, 5, 14)",0,1,1.0
"(0, 1, 3, 5, 6, 12)",0,1,1.0
"(0, 1, 3, 5, 6, 14)",0,1,1.0
"(0, 1, 3, 5, 12, 14)",0,1,1.0
"(0, 1, 4, 5, 6, 12)",0,1,1.0
"(0, 1, 4, 5, 6, 14)",0,1,1.0
"(0, 1, 4, 5, 12, 14)",0,1,1.0
"(0, 1, 5, 6, 12, 14)",0,1,1.0
"(0, 3, 4, 5, 6, 12)",0,1,1.0
"(0, 3, 4, 5, 6, 14)",0,1,1.0
"(0, 3, 4, 5, 12, 14)",0,1,1.0
"(0, 3, 5, 6, 12, 14)",0,1,1.0
"(0, 4, 5, 8, 9, 12)",0,1,1.0
"(1, 3, 4, 5, 6, 12)",0,1,1.0
"(1, 3, 4, 5, 6, 14)",0,1,1.0
"(1, 3, 5, 6, 12, 14)",0,1,1.0
"(1, 4, 5, 6, 12, 14)",0,1,1.0
"(3, 4, 5, 6, 12, 14)",0,1,1.0
"(3, 5, 8, 9, 12, 14)",0,1,1.0
"(0, 1, 3, 4, 5, 6, 12)",0,1,1.0
"(0, 1, 3, 4, 5, 6, 14)",0,1,1.0
"(0, 1, 3, 4, 5, 12, 14)",0,1,1.0
"(0, 1, 3, 5, 6, 12, 14)",0,1,1.0
"(0, 1, 4, 5, 6, 12, 14)",0,1,1.0
"(0, 3, 4, 5, 6, 12, 14)",0,1,1.0
"(1, 3, 4, 5, 6, 12, 14)",0,1,1.0
"(0, 1, 3, 4, 5, 6, 12, 14)",0,1,1.0
"(2, 6, 9, 12, 13)",0,1,1.0
"(2, 9, 10, 11, 12)",0,1,1.0
"(2, 9, 10, 11, 13)",0,1,1.0
"(9, 10, 11, 12, 13)",0,1,1.0
"(2, 9, 10, 11, 12, 13)",0,1,1.0
"(1, 4, 7, 13, 15)",1,1,0.5
"(1, 4, 5, 6, 7)",2,2,0.5
"(1, 4, 5, 6, 9)",2,1,0.3333333333333333
"(1, 4, 6, 7, 9)",2,1,0.3333333333333333
"(1, 5, 6, 7, 9)",2,1,0.3333333333333333
"(4, 5, 6, 7, 9)",2,1,0.3333333333333333
"(1, 4, 5, 6, 7, 9)",2,1,0.3333333333333333
"(1, 9, 10, 11, 12)",2,1,0.3333333333333333
"(4, 6, 8, 9, 11)",2,0,0.0
"(4, 6, 9, 10, 11)",2,0,0.0
"(6, 9, 10, 11, 12)",2,1,0.3333333333333333
"(1, 6, 9, 10, 11, 12)",2,1,0.3333333333333333
"(4, 6, 8, 9, 10, 11)",2,0,0.0
"(1, 4, 5, 7, 13)",0,2,1.0
"(1, 4, 6, 9, 13)",0,1,1.0
"(1, 5, 6, 7, 13)",0,2,1.0
"(1, 5, 6, 9, 13)",0,1,1.0
"(1, 6, 7, 9, 13)",0,1,1.0
"(1, 6, 9, 12, 13)",0,1,1.0
"(4, 5, 6, 7, 13)",0,3,1.0
"(4, 5, 6, 9, 13)",0,1,1.0
"(1, 4, 5, 6, 7, 13)",0,2,1.0
"(1, 4, 5, 6, 9, 13)",0,1,1.0
"(1, 4, 5, 7, 9, 13)",0,1,1.0
"(1, 4, 6, 7, 9, 13)",0,1,1.0
